name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,row_diff_mean,row_diff_max,col_diff_mean,col_diff_max,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
05.02.25#out1#mnr_input0012,64,34,213.59,1628.54,1439.01,47,9,0,5.25,24.0,20.64,110.0,31.55,192.0,8.53,7.27,69.0,0.0,8.53,50.0,0.0,0.15,11.12,30.0,2.67,8.6,22.17,2.17,11.12,0.77,0.73,0.22,0.26,0.19,0.72,0.73,0.0,0.26,0.25,0.12,0.54,0.54,0.0,0.19,0.21,0.08,0.33,4.75,12.75,4.82,13.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,65,34,422.4,1801.51,1736.45,42,19,0,8.24,31.0,26.95,99.0,40.83,163.0,11.91,11.91,78.0,0.0,8.7,85.0,0.0,0.27,21.58,30.67,5.0,15.0,32.67,2.67,21.58,0.69,0.74,0.37,0.5,0.25,0.5,0.74,0.01,0.5,0.61,0.3,0.58,0.64,0.0,0.25,0.33,0.19,0.17,6.95,32.88,11.63,53.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,68,34,38.63,1194.0,479.27,60,2,0,0.98,23.67,3.75,112.0,5.28,126.0,0.69,0.69,9.0,0.0,0.64,8.0,0.0,0.07,1.04,3.67,0.0,1.23,2.67,0.33,1.23,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.75,0.71,2.37,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,69,34,454.26,1697.51,1634.07,31,21,0,8.52,31.11,29.86,109.0,50.45,174.0,13.23,13.23,77.0,0.0,12.05,76.0,0.0,0.09,20.38,31.17,7.33,10.56,24.5,3.33,20.38,0.52,0.77,0.36,0.5,0.23,0.46,0.77,0.15,0.5,0.7,0.28,0.42,0.65,0.0,0.23,0.34,0.11,0.17,9.84,26.75,12.55,46.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,70,34,230.23,1703.33,1493.98,48,11,0,4.31,22.56,16.91,89.0,31.34,178.0,8.08,8.08,59.0,0.0,6.59,47.0,0.0,0.18,10.44,26.0,4.17,7.35,18.5,1.67,10.44,0.7,0.73,0.21,0.25,0.17,0.67,0.73,0.0,0.25,0.38,0.1,0.25,0.5,0.0,0.17,0.28,0.06,0.12,5.16,10.75,6.75,17.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,71,34,376.84,1776.54,1668.47,42,16,0,6.82,33.33,22.5,105.0,35.97,143.0,10.33,10.33,81.0,0.0,7.86,76.0,0.0,0.24,18.25,29.17,4.17,13.17,26.33,4.17,18.25,0.72,0.63,0.3,0.37,0.24,0.65,0.63,0.0,0.37,0.55,0.24,0.17,0.58,0.0,0.24,0.32,0.15,0.21,6.61,31.0,10.54,46.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,75,34,215.29,1845.73,1562.12,50,10,0,5.78,38.78,20.7,134.0,32.05,158.0,8.42,7.59,61.0,0.0,8.42,93.0,0.0,0.1,9.98,22.17,2.5,15.65,53.0,4.67,15.65,0.64,0.77,0.23,0.24,0.23,0.98,0.73,0.0,0.24,0.26,0.1,0.42,0.77,0.0,0.23,0.16,0.19,0.46,6.07,16.5,6.11,18.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,81,34,211.23,1603.88,1498.43,50,10,0,5.34,36.78,18.97,126.0,29.72,143.0,7.56,7.36,58.0,0.0,7.56,80.0,0.0,0.03,9.75,24.0,1.83,13.5,49.5,2.83,13.5,0.72,0.77,0.2,0.22,0.17,0.78,0.71,0.0,0.22,0.25,0.1,0.38,0.77,0.0,0.17,0.16,0.17,0.21,6.3,15.12,6.23,18.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,101,34,551.69,1487.7,1402.05,16,30,0,16.25,52.61,54.88,168.5,74.92,168.5,23.09,23.09,81.5,0.0,13.89,81.0,0.0,0.4,43.18,77.92,6.55,30.0,35.69,25.67,43.18,0.69,0.9,0.5,0.56,0.44,0.77,0.9,0.01,0.56,0.52,0.63,0.54,0.67,0.32,0.44,0.35,0.45,0.58,11.56,36.77,22.48,49.11,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,102,34,786.71,1904.75,1757.6,10,45,0,20.1,58.03,67.15,192.43,89.41,201.58,25.47,25.47,77.0,0.0,18.95,96.0,0.0,0.26,49.02,77.17,12.24,39.85,72.69,10.58,49.02,0.81,0.89,0.58,0.61,0.55,0.9,0.89,0.25,0.61,0.46,0.69,0.79,0.87,0.11,0.55,0.54,0.6,0.46,18.51,62.25,20.28,35.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,103,34,564.22,1427.22,1367.32,27,34,0,15.54,59.07,51.77,216.07,68.33,226.07,20.27,20.27,76.0,0.0,13.81,95.08,0.57,0.32,38.2,72.15,6.4,31.2,49.29,6.19,38.2,0.82,0.87,0.48,0.5,0.47,0.93,0.87,0.08,0.5,0.34,0.54,0.79,0.64,0.1,0.47,0.44,0.48,0.5,12.6,56.12,18.97,38.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,104,34,626.57,1274.07,1189.84,8,43,0,19.49,48.89,70.63,186.86,92.65,186.86,23.45,23.45,84.14,0.14,22.08,72.0,0.0,0.06,44.32,90.74,4.19,40.87,80.33,7.67,44.32,0.92,0.84,0.52,0.54,0.51,0.95,0.84,0.0,0.51,0.36,0.61,0.67,0.77,0.15,0.54,0.43,0.59,0.67,14.48,43.87,20.03,46.45,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,105,34,749.63,1499.74,1450.9,11,48,0,17.44,53.29,64.64,228.86,88.35,228.86,29.99,29.99,75.86,0.14,13.21,90.0,0.0,0.56,56.47,99.43,5.48,23.93,36.5,8.02,56.47,0.42,0.87,0.52,0.64,0.4,0.63,0.87,0.14,0.64,0.5,0.74,0.75,0.71,0.02,0.4,0.48,0.34,0.33,6.77,28.87,23.99,50.93,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,106,34,346.41,1708.86,1505.3,43,20,0,8.65,68.38,34.77,262.0,45.81,262.0,13.59,13.59,91.0,0.0,9.32,85.0,0.0,0.31,24.74,75.67,4.67,15.92,33.9,3.93,24.74,0.64,0.82,0.3,0.31,0.29,0.94,0.82,0.01,0.31,0.18,0.3,0.62,0.67,0.0,0.29,0.31,0.2,0.42,6.66,31.0,11.65,23.66,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,42,35,545.88,5253.58,4706.04,53,11,8,6.87,39.78,25.88,135.0,41.84,265.0,9.47,8.73,94.0,0.0,9.47,113.0,0.0,0.08,15.25,48.5,3.17,12.9,23.67,2.33,15.25,0.85,0.83,0.29,0.31,0.26,0.84,0.83,0.07,0.26,0.12,0.19,0.71,0.68,0.0,0.31,0.39,0.15,0.42,7.5,46.75,5.0,11.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,43,35,3384.8,6717.19,6515.36,6,56,43,29.36,100.57,100.84,370.14,164.85,378.14,59.63,59.63,162.0,0.0,27.33,92.0,0.0,0.54,83.97,141.1,38.5,20.93,32.67,12.05,83.97,0.25,0.87,0.69,0.84,0.55,0.65,0.87,0.78,0.84,1.0,0.93,0.33,0.76,0.32,0.55,0.9,0.29,0.21,8.36,17.25,48.38,61.02,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,44,35,3648.39,8330.84,8108.28,9,52,40,28.42,74.81,91.11,250.14,141.82,342.0,35.34,31.1,172.0,0.0,35.34,196.0,0.0,0.12,37.08,59.5,7.17,63.82,81.33,22.1,63.82,0.58,0.87,0.68,0.74,0.61,0.83,0.86,0.15,0.61,0.67,0.58,0.54,0.87,0.42,0.74,0.85,0.83,0.33,31.83,138.27,20.34,61.89,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,45,35,762.46,6184.99,4962.38,50,13,11,9.04,61.67,30.14,218.0,42.83,302.0,19.14,6.25,104.0,0.0,19.14,139.0,0.0,0.67,9.31,25.17,2.33,4.73,14.83,2.0,9.31,0.51,0.67,0.16,0.22,0.1,0.44,0.67,0.0,0.22,0.16,0.09,0.58,0.65,0.0,0.1,0.12,0.02,0.17,3.5,9.38,4.04,18.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,49,35,1700.04,3181.33,3084.37,17,46,36,23.1,53.78,71.48,183.0,89.45,209.0,27.42,17.59,97.0,0.0,27.42,125.0,0.0,0.36,26.1,50.0,4.33,68.44,84.67,43.17,68.44,0.38,1.0,0.65,0.86,0.43,0.51,0.87,0.0,0.43,0.5,0.39,0.38,1.0,0.76,0.86,0.99,0.94,0.42,29.46,115.13,16.57,47.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,50,35,1035.02,2565.21,2410.19,24,38,24,13.77,30.33,41.25,91.0,60.06,121.0,29.17,29.17,97.0,0.0,0.81,4.0,0.0,0.97,47.48,49.17,46.17,1.17,4.17,0.17,47.48,0.02,0.73,0.35,0.7,0.0,0.0,0.73,0.69,0.7,0.96,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5,33.07,96.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,51,35,397.55,2906.0,2470.44,49,12,6,7.42,54.11,26.75,181.0,38.81,205.0,11.44,11.44,101.0,0.0,7.92,110.0,0.0,0.31,19.15,54.67,6.67,16.92,40.0,6.83,19.15,0.88,0.81,0.31,0.33,0.28,0.87,0.77,0.03,0.33,0.25,0.26,0.62,0.81,0.08,0.28,0.28,0.22,0.42,6.39,33.88,9.77,20.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,57,35,824.33,1779.88,1750.6,15,37,0,12.93,33.33,45.87,128.0,77.59,187.0,22.52,18.3,90.0,0.0,22.52,80.0,0.0,0.19,26.48,41.17,10.83,25.02,30.83,13.33,26.48,0.94,0.74,0.51,0.58,0.45,0.78,0.7,0.18,0.45,0.6,0.39,0.21,0.74,0.35,0.58,0.79,0.36,0.46,16.8,42.88,11.34,37.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,59,35,888.43,1976.4,1870.57,13,42,0,13.43,37.22,48.94,147.0,81.66,212.0,22.91,18.73,75.0,0.0,22.91,84.0,0.0,0.18,23.46,41.83,7.33,30.83,36.33,21.67,30.83,0.76,0.84,0.54,0.61,0.47,0.78,0.84,0.01,0.47,0.53,0.34,0.58,0.72,0.5,0.61,0.85,0.47,0.29,21.96,52.13,10.48,24.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,65,35,909.51,2031.11,1924.37,25,36,1,15.36,34.78,48.95,150.0,66.86,166.0,25.59,8.33,85.0,0.0,25.59,94.0,0.0,0.67,11.98,21.0,4.83,53.04,63.67,30.5,53.04,0.23,0.78,0.51,0.72,0.31,0.43,0.67,0.07,0.31,0.29,0.13,0.67,0.78,0.58,0.72,0.79,0.87,0.29,27.09,86.13,5.68,20.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,68,35,271.11,1457.11,1421.84,48,14,0,4.56,25.44,15.91,84.0,28.72,146.0,9.13,3.41,43.0,0.0,9.13,78.0,0.0,0.63,1.96,7.0,0.67,11.81,16.83,8.83,11.81,0.17,0.46,0.15,0.27,0.03,0.12,0.26,0.0,0.03,0.07,0.0,0.0,0.46,0.1,0.27,0.42,0.12,0.17,9.21,50.75,1.86,2.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,69,35,672.43,1738.67,1695.01,16,34,0,10.9,32.0,38.34,111.0,67.84,172.0,18.3,18.3,76.0,0.0,17.23,64.0,0.0,0.06,23.85,35.5,7.83,18.5,28.0,8.33,23.85,0.78,0.71,0.44,0.45,0.44,0.98,0.71,0.08,0.45,0.59,0.34,0.29,0.71,0.12,0.44,0.57,0.25,0.46,9.64,29.25,16.05,40.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,70,35,704.82,1619.58,1595.58,16,35,0,10.69,29.22,44.75,146.0,73.0,187.0,18.03,18.03,70.0,0.0,17.92,82.0,0.0,0.01,24.0,37.0,19.0,25.88,32.5,19.67,25.88,0.93,0.68,0.53,0.55,0.51,0.94,0.57,0.44,0.51,0.81,0.35,0.12,0.68,0.47,0.55,0.82,0.38,0.21,7.55,12.63,6.84,11.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,74,35,179.07,1639.33,1392.07,53,9,0,4.23,34.33,16.39,133.0,26.67,160.0,7.22,5.02,52.0,0.0,7.22,84.0,0.0,0.31,5.73,24.0,1.33,10.9,17.33,5.17,10.9,0.53,0.53,0.18,0.25,0.11,0.43,0.53,0.0,0.11,0.1,0.04,0.25,0.49,0.07,0.25,0.24,0.11,0.54,5.66,28.25,3.54,8.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,75,35,830.58,1879.88,1838.76,18,39,0,11.95,35.78,38.42,118.0,69.67,165.0,18.88,18.88,87.0,0.0,14.59,84.0,0.0,0.23,28.48,41.17,16.83,19.06,50.0,5.67,28.48,0.67,0.76,0.42,0.52,0.32,0.61,0.76,0.35,0.52,0.7,0.43,0.29,0.76,0.01,0.32,0.38,0.26,0.29,12.52,25.5,19.3,60.13,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,77,35,629.24,1962.0,1881.69,35,28,0,10.64,34.44,34.8,108.0,53.58,152.0,15.3,15.3,90.0,0.0,10.16,81.0,0.0,0.34,28.46,42.83,6.17,19.75,29.83,7.33,28.46,0.69,0.68,0.41,0.43,0.4,0.93,0.68,0.01,0.43,0.49,0.43,0.29,0.54,0.21,0.4,0.46,0.27,0.5,9.84,42.25,15.2,51.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,80,35,203.85,1514.47,1358.85,51,10,0,5.34,33.78,19.3,105.0,31.11,159.0,7.89,6.78,64.0,0.0,7.89,76.0,0.0,0.14,11.92,33.67,2.67,9.9,17.67,2.17,11.92,0.83,0.62,0.22,0.24,0.2,0.83,0.62,0.0,0.2,0.11,0.13,0.5,0.52,0.0,0.24,0.31,0.1,0.33,7.46,30.88,3.79,8.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,81,35,850.45,1934.84,1862.23,20,39,0,13.1,32.56,42.59,105.0,70.34,173.0,19.48,19.48,90.0,0.0,14.17,79.0,0.0,0.27,31.1,44.5,16.67,21.96,43.83,3.83,31.1,0.71,0.82,0.47,0.6,0.35,0.57,0.82,0.39,0.6,0.69,0.47,0.62,0.66,0.0,0.35,0.34,0.31,0.42,12.41,30.5,19.71,63.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,82,35,775.58,1929.06,1842.49,32,32,0,11.1,27.22,33.27,83.0,47.58,106.0,20.91,20.91,86.0,0.0,0.5,4.0,0.0,0.98,39.94,41.0,38.5,0.5,1.67,0.17,39.94,0.01,0.6,0.3,0.59,0.0,0.0,0.6,0.57,0.59,0.82,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.87,23.86,85.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,83,35,540.8,1826.4,1776.64,34,24,0,8.76,38.33,28.66,125.0,48.16,136.0,13.61,13.61,88.0,0.0,9.44,58.0,0.0,0.31,23.92,44.67,4.67,14.92,23.0,7.33,23.92,0.62,0.72,0.35,0.36,0.33,0.93,0.72,0.0,0.36,0.46,0.34,0.17,0.62,0.02,0.33,0.44,0.18,0.38,8.95,33.25,13.21,44.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,101,35,579.49,1456.43,1395.43,20,36,0,16.6,58.89,62.93,202.01,79.1,202.01,24.54,24.54,96.0,0.0,14.5,64.0,0.0,0.41,49.4,95.75,4.17,30.58,44.71,19.08,49.4,0.62,0.83,0.5,0.54,0.46,0.84,0.83,0.07,0.54,0.44,0.65,0.58,0.64,0.36,0.46,0.43,0.47,0.5,10.32,34.39,20.62,51.49,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,102,35,454.38,1697.57,1368.76,21,28,0,12.63,44.04,48.4,168.28,63.83,175.72,16.89,16.89,74.0,0.0,13.78,59.0,0.0,0.18,27.37,71.24,9.17,21.71,48.38,4.81,27.37,0.79,0.79,0.39,0.43,0.35,0.82,0.79,0.23,0.43,0.32,0.38,0.75,0.63,0.0,0.35,0.34,0.3,0.46,7.73,26.38,11.37,20.05,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,103,35,425.2,1803.86,1563.86,34,25,0,10.05,60.86,36.64,234.57,54.39,234.57,15.44,15.44,85.0,0.0,9.79,64.0,0.0,0.37,26.21,54.51,4.0,16.34,42.0,3.17,26.21,0.62,0.78,0.35,0.44,0.26,0.58,0.78,0.07,0.44,0.35,0.39,0.75,0.64,0.0,0.26,0.26,0.21,0.33,4.29,11.19,9.9,16.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,104,35,654.7,1679.64,1422.51,13,43,0,17.36,51.62,59.56,193.86,80.34,199.14,20.9,20.9,85.14,0.0,19.16,76.0,0.0,0.08,33.82,59.79,4.29,37.74,63.5,8.95,37.74,0.9,0.85,0.48,0.5,0.47,0.96,0.85,0.07,0.5,0.38,0.53,0.71,0.8,0.05,0.47,0.38,0.58,0.5,18.29,39.64,14.82,45.95,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,105,35,565.77,1222.18,1155.53,15,40,0,15.86,61.43,60.52,227.86,81.86,227.86,23.41,23.41,79.86,0.0,16.67,89.0,0.0,0.29,30.26,49.07,4.41,35.64,68.33,14.83,35.64,0.85,0.9,0.5,0.51,0.49,0.95,0.83,0.0,0.49,0.49,0.46,0.54,0.9,0.23,0.51,0.48,0.54,0.54,7.48,33.27,13.29,34.55,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,106,35,267.24,1059.51,1028.79,41,19,0,9.34,51.49,36.85,183.0,50.24,183.0,15.35,10.87,53.14,0.0,15.35,83.0,0.0,0.29,13.47,30.05,1.33,23.21,42.6,3.74,23.21,0.58,0.59,0.32,0.4,0.24,0.58,0.47,0.0,0.24,0.14,0.16,0.58,0.59,0.0,0.4,0.44,0.33,0.46,7.61,37.75,2.34,7.89,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
